,calidad_juridica,calle,colonia,delito,edad,fecha_de_hechos,geo_x,geo_y,hora_de_hechos,llave_carpeta_de_investigación,llave_persona,municipio,sexo,stringasfactors,longitud,latitud,label
86,VICTIMA Y DENUNCIANTE,GUTY CARDENAS,GUADALUPE INN,LESIONES CULPOSAS POR TRANSITO VEHICULAR,54,2018-01-05,480183.53746339,2140615.867485,09:45,8037505,13590637,ALVARO OBREGON,Femenino,FALSE,-99.1886887558332,19.3594904295553,pgj
87,VICTIMA Y DENUNCIANTE,TLAHUAC,LOS OLIVOS,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,58,2018-01-05,493901.68475275,2134421.9946885,20:30,8037551,13590737,TLAHUAC,Masculino,FALSE,-99.0580473762033,19.3036026975796,pgj
88,VICTIMA Y DENUNCIANTE,GRAL. EMILIANO ZAPATA,PORTALES ORIENTE,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,68,2018-01-05,485403.10405257,2141075.3118765,23:10,8037637,13590945,BENITO JUAREZ,Masculino,FALSE,-99.1389926376598,19.3636872820773,pgj
89,NA,BELISARIO DOMINGUEZ,CENTRO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-01-06,485847.11297978,2149283.9856378,21:38,8037654,NA,CUAUHTEMOC,NA,FALSE,-99.1348258603127,19.4378744298365,pgj
90,VICTIMA,CALZADA IGNACIO ZARAGOZA,EJERCITO DE ORIENTE 2,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,26,2018-01-06,496390.99268419,2143319.1111536,22:30,8037663,13591018,IZTAPALAPA,Femenino,FALSE,-99.034369500427,19.3840150154761,pgj
91,LESIONADO,CALZADA IGNACIO ZARAGOZA,EJERCITO DE ORIENTE 2,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,66,2018-01-06,496390.99268419,2143319.1111536,22:30,8037663,13679018,IZTAPALAPA,Masculino,FALSE,-99.034369500427,19.3840150154761,pgj
92,LESIONADO,CALZADA IGNACIO ZARAGOZA,EJERCITO DE ORIENTE 2,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,65,2018-01-06,496390.99268419,2143319.1111536,22:30,8037663,13679019,IZTAPALAPA,Femenino,FALSE,-99.034369500427,19.3840150154761,pgj
93,LESIONADO,CALZADA IGNACIO ZARAGOZA,EJERCITO DE ORIENTE 2,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,26,2018-01-06,496390.99268419,2143319.1111536,22:30,8037663,13679020,IZTAPALAPA,Femenino,FALSE,-99.034369500427,19.3840150154761,pgj
94,LESIONADO,CALZADA IGNACIO ZARAGOZA,EJERCITO DE ORIENTE 2,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,54,2018-01-06,496390.99268419,2143319.1111536,22:30,8037663,13679021,IZTAPALAPA,Masculino,FALSE,-99.034369500427,19.3840150154761,pgj
95,LESIONADO,CALZADA IGNACIO ZARAGOZA,EJERCITO DE ORIENTE 2,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,59,2018-01-06,496390.99268419,2143319.1111536,22:30,8037663,13679022,IZTAPALAPA,Femenino,FALSE,-99.034369500427,19.3840150154761,pgj
96,LESIONADO,CALZADA IGNACIO ZARAGOZA,EJERCITO DE ORIENTE 2,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,28,2018-01-06,496390.99268419,2143319.1111536,22:30,8037663,13679023,IZTAPALAPA,Masculino,FALSE,-99.034369500427,19.3840150154761,pgj
97,NA,CANAL,NUEVA ATZACOALCO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-01-07,491438.56362399,2156113.5448554,01:28,8037692,NA,GUSTAVO A MADERO,NA,FALSE,-99.0815904772602,19.4996263751368,pgj
98,VICTIMA Y DENUNCIANTE,RICARDO CASTRO,GUADALUPE INN,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,50,2018-01-06,480093.9414377,2140201.8641824,07:00,8037725,13591250,ALVARO OBREGON,Femenino,FALSE,-99.1895375469815,19.3557480780199,pgj
99,VICTIMA Y DENUNCIANTE,"AVENIDA LORETO FABELA,",SAN JUAN DE ARAGÓN,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,53,2018-01-06,491560.711405,2152521.0560683,17:00,8037769,13591351,GUSTAVO A MADERO,Masculino,FALSE,-99.0804103842162,19.4671608559662,pgj
100,VICTIMA Y DENUNCIANTE,TORRES ADALI  101,DEL VALLE CENTRO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,44,2018-01-07,482005.50091783,2144255.8054845,12:00,8037812,13591460,BENITO JUAREZ,Femenino,FALSE,-99.1713748043729,19.3924027003633,pgj
101,NA,MARGARITA MAZA DE JUAREZ Y AV. 100 METROS,SIETE MARAVILLAS,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-07,483930.12495529,2157021.2703354,11:00,8037837,NA,GUSTAVO A MADERO,NA,FALSE,-99.1531534620679,19.5077832344878,pgj
102,VICTIMA,BELISARIO DOMINGUEZ ESQUINA CALVARIO,SAN GREGORIO ATLAPULCO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,38,2018-01-07,494760.12760255,2128997.6814277,15:00,8037889,13591625,XOCHIMILCO,Masculino,FALSE,-99.0498613759285,19.2545833788475,pgj
103,VICTIMA,RIO BRAVO,AMPLIACIÓN LOMAS DE SAN BERNABÉ,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,54,2018-01-07,471672.08157987,2134816.5770405,17:20,8037943,13591738,LA MAGDALENA CONTRERAS,Masculino,FALSE,-99.26964669016,19.306978740469,pgj
104,VICTIMA,CEDRAL,SAN ANDRÉS TOTOLTEPEC,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,12,2018-01-07,483168.339834,2130626.242914,18:20,8037966,13591788,TLALPAN,Masculino,FALSE,-99.1601801457484,19.2692380120323,pgj
105,VICTIMA,FERROCARRIL HIDALGO,15 DE AGOSTO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,25,2018-01-07,488827.38290496,2154231.2839511,18:35,8037988,13591826,GUSTAVO A MADERO,Masculino,FALSE,-99.1064638764455,19.4826031063182,pgj
106,VICTIMA,AUTOPISTA MEXICO-TOLUCA,CONTADERO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-07,467685.89296111,2139022.1155063,20:40,8038006,13591874,CUAJIMALPA DE MORELOS,Masculino,FALSE,-99.3076610244412,19.3449251794648,pgj
107,CADAVER,AUTOPISTA MEXICO-TOLUCA,CONTADERO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,36,2018-01-07,467685.89296111,2139022.1155063,20:40,8038006,13677679,CUAJIMALPA DE MORELOS,Masculino,FALSE,-99.3076610244412,19.3449251794648,pgj
108,VICTIMA,AVENIDA INSURGENTES SUR,ROMA NORTE,LESIONES CULPOSAS POR TRANSITO VEHICULAR,17,2018-01-07,482783.78925192,2147298.6335244,23:45,8038067,13592036,CUAUHTEMOC,Femenino,FALSE,-99.1639901760311,19.4199083284958,pgj
109,VICTIMA,AVENIDA INSURGENTES SUR,ROMA NORTE,LESIONES CULPOSAS POR TRANSITO VEHICULAR,17,2018-01-07,482783.78925192,2147298.6335244,23:45,8038067,13792782,CUAUHTEMOC,Femenino,FALSE,-99.1639901760311,19.4199083284958,pgj
110,VICTIMA,NA,AMPLIACIÓN SAN MIGUEL,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-08,492945.30136821,2139804.3865751,04:10,8038087,13592117,IZTAPALAPA,Masculino,FALSE,-99.0671706745551,19.3522421744453,pgj
111,CADAVER,CEDRO,SAN JUAN XALPA,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),35,2018-01-08,491045.59424889,2137636.8542045,05:20,8038090,13592129,IZTAPALAPA,Masculino,FALSE,-99.0852483802527,19.3326458817405,pgj
112,VICTIMA,AV. INSURGENTES,TABACALERA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,34,2018-01-08,483544.53217834,2149199.3615125,08:40,8038270,13592604,CUAUHTEMOC,Masculino,FALSE,-99.1567603422954,19.4370920419797,pgj
113,VICTIMA Y DENUNCIANTE,AVENIDA FUERTE DE LOTERO,EJERCITO DE ORIENTE ZONA PEÑON,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-01-08,496159.31492743,2141866.8052642,09:40,8038370,13592857,IZTAPALAPA,Masculino,FALSE,-99.0365728975179,19.370889642948,pgj
114,VICTIMA,HEROICA ESCUELA NAVAL MILITAR,EX-EJIDO DE SAN PABLO TEPETLAPA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,6,2018-01-08,486899.48537255,2136222.5440464,14:00,8038441,13593048,COYOACAN,Femenino,FALSE,-99.1247107077413,19.3198415457748,pgj
115,VICTIMA,RIO CHURRUBUSCO,CUCHILLA PANTITLAN,LESIONES CULPOSAS POR TRANSITO VEHICULAR,13,2018-01-08,492834.20768485,2147525.4916426,14:10,8038463,13593087,VENUSTIANO CARRANZA,Femenino,FALSE,-99.0682575148084,19.4220197116809,pgj
116,VICTIMA,CALLEJON ATENCO (CJON ZACAPA),EL ROSARIO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,22,2018-01-08,480023.11402916,2156002.1315686,19:36,8038576,13593310,AZCAPOTZALCO,Masculino,FALSE,-99.1903781997307,19.4985377874305,pgj
117,VICTIMA Y DENUNCIANTE,ZACAPA,SAN JERÓNIMO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,54,2018-01-08,490123.01534739,2128389.8413091,15:20,8038688,13593530,XOCHIMILCO,Masculino,FALSE,-99.0939838680606,19.2490727203698,pgj
118,VICTIMA,CALZ. TAXQUEÑA,CAMPESTRE CHURUBUSCO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,36,2018-01-08,485256.12789198,2138605.7381542,16:56,8038704,13593560,COYOACAN,Masculino,FALSE,-99.1403730600699,19.34136790037,pgj
119,VICTIMA Y DENUNCIANTE,AVENIDA DE LAS AGUILAS,LAS AGUILAS,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,29,2018-01-08,478147.97250041,2140734.0762225,16:30,8038803,13593785,ALVARO OBREGON,Femenino,FALSE,-99.2080722999999,19.3605375998339,pgj
120,VICTIMA,GUELATAO,RENOVACIÓN,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-01-08,495758.00508001,2141264.4949525,22:00,8038821,13593820,IZTAPALAPA,NA,FALSE,-99.0403930261756,19.3654455631129,pgj
121,VICTIMA Y DENUNCIANTE,LINEA 1,EMILIO PORTES GIL,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,53,2018-01-08,477043.86027521,2134719.5403756,22:30,8038871,13593962,TLALPAN,Masculino,FALSE,-99.2185131556388,19.3061701665546,pgj
122,VICTIMA Y DENUNCIANTE,AV. CANAL DE MIRAMONTES,LOS CIRUELOS,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,25,2018-01-09,486105.33101367,2136295.7731811,00:50,8038877,13593991,COYOACAN,Masculino,FALSE,-99.1322711998011,19.3204980179288,pgj
123,VICTIMA Y DENUNCIANTE,AV. CANAL DE MIRAMONTES,LOS CIRUELOS,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,24,2018-01-09,486105.33101367,2136295.7731811,00:50,8038877,13593992,COYOACAN,Masculino,FALSE,-99.1322711998011,19.3204980179288,pgj
124,VICTIMA Y DENUNCIANTE,IGNACIO RAMIREZ,TABACALERA,LESIONES CULPOSAS POR TRANSITO VEHICULAR,24,2018-01-09,483765.73996602,2148863.4365369,02:05,8038903,13594074,CUAUHTEMOC,Masculino,FALSE,-99.1546501738225,19.434058020733,pgj
125,VICTIMA Y DENUNCIANTE,CERRADA DE MAZAPA,SAN ANDRÉS,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,28,2018-01-09,481211.39316176,2155279.0466012,02:35,8038909,13594105,AZCAPOTZALCO,Masculino,FALSE,-99.1790468461998,19.4920147137785,pgj
126,VICTIMA,AV. IGNACIO ZARAGOZA,INDUSTRIAL PUERTO AÉREO,LESIONES CULPOSAS POR TRANSITO VEHICULAR,24,2018-01-09,489925.52052841,2147312.8612833,08:40,8038996,13594323,VENUSTIANO CARRANZA,Masculino,FALSE,-99.0959629642448,19.4200855895525,pgj
127,VICTIMA Y DENUNCIANTE,EMILIANO ZAPATA,BARROS SIERRA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,34,2018-01-08,474444.36465734,2135895.7209081,22:00,8039152,13594682,LA MAGDALENA CONTRERAS,Masculino,FALSE,-99.2432725996946,19.3167683616788,pgj
128,VICTIMA,CARR. FED. MEXICO-CUERNAVACA,SAN PEDRO MÁRTIR,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,31,2018-01-09,481752.45325667,2129501.2237442,15:15,8039394,13595243,TLALPAN,Femenino,FALSE,-99.1736438199999,19.2590584788343,pgj
129,VICTIMA,CARR. FED. MEXICO-CUERNAVACA,SAN PEDRO MÁRTIR,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-09,481752.45325667,2129501.2237442,15:15,8039394,13595244,TLALPAN,Femenino,FALSE,-99.1736438199999,19.2590584788343,pgj
130,VICTIMA,JUAN SALVADOR AGRAZ,LOMAS DE SANTA FE,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-09,470838.32678816,2140648.9405124,10:30,8039413,13595363,CUAJIMALPA DE MORELOS,Masculino,FALSE,-99.277672007451,19.3596753791237,pgj
131,LESIONADO,JUAN SALVADOR AGRAZ,LOMAS DE SANTA FE,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,0,2018-01-09,470838.32678816,2140648.9405124,10:30,8039413,13677684,CUAJIMALPA DE MORELOS,Masculino,FALSE,-99.277672007451,19.3596753791237,pgj
132,LESIONADO,BENJAMIN HILL,CONDESA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,20,2018-01-09,481444.5614942,2146728.8571601,17:40,8039487,13595452,CUAUHTEMOC,Femenino,FALSE,-99.176741159921,19.4147471619141,pgj
133,VICTIMA Y DENUNCIANTE,GENARO ESTRADA,UNIDAD VICENTE GUERRERO,LESIONES CULPOSAS POR TRANSITO VEHICULAR,41,2018-01-09,494837.91768327,2139833.8807541,18:50,8039537,13595556,IZTAPALAPA,Masculino,FALSE,-99.0491503852602,19.3525144766964,pgj
134,VICTIMA,AVENIDA PLUTARCO ELIAS CALLES,SANTA ANITA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-09,487448.15875269,2144904.7790263,19:18,8039550,13595589,IZTACALCO,Femenino,FALSE,-99.1195447689902,19.3983091158154,pgj
135,VICTIMA,AVENIDA PLUTARCO ELIAS CALLES,SANTA ANITA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-09,487448.15875269,2144904.7790263,19:18,8039550,13595590,IZTACALCO,Femenino,FALSE,-99.1195447689902,19.3983091158154,pgj
136,VICTIMA,AVENIDA PLUTARCO ELIAS CALLES,SANTA ANITA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-09,487448.15875269,2144904.7790263,19:18,8039550,13595592,IZTACALCO,Femenino,FALSE,-99.1195447689902,19.3983091158154,pgj
137,VICTIMA,AVENIDA PLUTARCO ELIAS CALLES,SANTA ANITA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-09,487448.15875269,2144904.7790263,19:18,8039550,13595593,IZTACALCO,Femenino,FALSE,-99.1195447689902,19.3983091158154,pgj
138,VICTIMA,PROLONGACION REFORMA,LOMAS DE SANTA FE,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,33,2018-01-09,471069.05512659,2140538.9330992,19:50,8039582,13595658,CUAJIMALPA DE MORELOS,Femenino,FALSE,-99.2754734048194,19.3586845537236,pgj
139,VICTIMA,CAFETALES,HACIENDAS DE COYOACÁN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-05,488096.27853048,2134235.9549199,11:30,8039655,13595822,COYOACAN,Masculino,FALSE,-99.1133054525266,19.3018954523003,pgj
140,VICTIMA,EJE 10 SUR AV. PEDRO HENRIQUEZ UREÑA,PEDREGAL DE SANTO DOMINGO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,0,2018-01-10,482403.89468615,2137966.2910305,04:15,8039715,13677520,COYOACAN,No se especifica,FALSE,-99.1675225512564,19.3355660770301,pgj
141,VICTIMA Y DENUNCIANTE,PERIFERICO,EL VERGEL,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-01-10,491886.60043599,2135824.7244565,00:01,8039721,13596006,IZTAPALAPA,Masculino,FALSE,-99.0772340824719,19.316272583079,pgj
142,VICTIMA Y DENUNCIANTE,CARRETERA MEXICO TOLUCA K 15,LOMAS DE SANTA FE,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,26,2018-01-09,474714.98973144,2143676.6550523,07:00,8039844,13596334,ALVARO OBREGON,Masculino,FALSE,-99.2407995999999,19.3870900998338,pgj
143,NA,NIÑOS HEROES,DOCTORES,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-10,484263.1143048,2147554.4943323,10:00,8039927,NA,CUAUHTEMOC,NA,FALSE,-99.149901266946,19.4222327799432,pgj
144,VICTIMA Y DENUNCIANTE,MIGUEL ANGEL,MODERNA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-10,485789.85926145,2144563.2537408,11:30,8040021,13596755,BENITO JUAREZ,Masculino,FALSE,-99.135335967339,19.3952115882332,pgj
145,NA,25 DE FEBERO DE 1861,LEYES DE REFORMA 3A SECCIÓN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-10,493078.63185989,2142717.2291761,14:30,8040072,NA,IZTAPALAPA,NA,FALSE,-99.0659117603986,19.378566929933,pgj
146,VICTIMA Y DENUNCIANTE,VIADUCTO RIO DE LA PIEDAD,JARDÍN BALBUENA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,20,2018-01-10,488104.8160204,2145782.7093503,15:15,8040143,13597322,VENUSTIANO CARRANZA,Masculino,FALSE,-99.1132962130246,19.4062472158251,pgj
147,VICTIMA Y DENUNCIANTE,VIADUCTO RIO DE LA PIEDAD,JARDÍN BALBUENA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,35,2018-01-10,488104.8160204,2145782.7093503,15:15,8040143,13597324,VENUSTIANO CARRANZA,Masculino,FALSE,-99.1132962130246,19.4062472158251,pgj
148,VICTIMA,VIADUCTO RIO DE LA PIEDAD,JARDÍN BALBUENA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,32,2018-01-10,488104.8160204,2145782.7093503,15:15,8040143,13680025,VENUSTIANO CARRANZA,Femenino,FALSE,-99.1132962130246,19.4062472158251,pgj
149,VICTIMA Y DENUNCIANTE,CIRCUITO INTERIOR,VALLEJO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,48,2018-01-10,485902.30952543,2152296.8101002,14:15,8040220,13597171,GUSTAVO A MADERO,Masculino,FALSE,-99.1343224447879,19.4651023648357,pgj
150,VICTIMA Y DENUNCIANTE,ALLENDE,CENTRO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,47,2018-01-10,485604.12601401,2149747.7868118,16:30,8040232,13597203,CUAUHTEMOC,Masculino,FALSE,-99.1371441628116,19.4420641716219,pgj
151,VICTIMA Y DENUNCIANTE,EJE 6 ANGEL URRAZA,DEL VALLE CENTRO,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,44,2018-01-10,482581.03298572,2143186.0578506,13:00,8040293,13597327,BENITO JUAREZ,Masculino,FALSE,-99.1658838164637,19.3827401890565,pgj
152,VICTIMA Y DENUNCIANTE,EJE SEIS Y CAZUELAS,CENTRAL DE ABASTO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-10,491418.37202606,2142854.9661151,14:30,8040339,13597429,IZTAPALAPA,Femenino,FALSE,-99.0817229220191,19.3798052863421,pgj
153,VICTIMA,AVENIDA CANAL DEL NORTE,1° DE MAYO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,27,2018-01-10,489254.19730253,2150293.0922494,19:52,8040412,13597567,VENUSTIANO CARRANZA,Masculino,FALSE,-99.1023744230111,19.4470151734838,pgj
154,VICTIMA,SAYULTECA,CARLOS ZAPATA VELA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,51,2018-01-10,489851.37399926,2143399.2421287,20:44,8040475,13597703,IZTACALCO,Femenino,FALSE,-99.0966483456153,19.3847167556573,pgj
155,VICTIMA,LA VIGA,NUEVA SANTA ANITA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-10,486925.12317241,2144885.7345052,21:15,8040495,13597741,IZTACALCO,Masculino,FALSE,-99.1245260633937,19.3981336614535,pgj
156,FALLECIDO,MONTE MORELOS,SAN LUCAS XOCHIMANCA,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),26,2018-01-10,488164.51570023,2127676.5423008,23:50,8040538,13597826,XOCHIMILCO,Masculino,FALSE,-99.1126154346794,19.2426158119752,pgj
157,VICTIMA,HIDALGO,GUERRERO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,23,2018-01-11,484789.48685755,2149198.0358158,00:50,8040569,13597910,CUAUHTEMOC,Femenino,FALSE,-99.1449005024353,19.4370899173974,pgj
158,VICTIMA,CARRETERA PICACHO AJUSCO,JARDINES DEL AJUSCO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,39,2018-01-10,477151.43653628,2132251.811495,21:20,8040576,13597937,TLALPAN,Masculino,FALSE,-99.2174597136287,19.2838697077182,pgj
159,VICTIMA,CARRETERA PICACHO AJUSCO,JARDINES DEL AJUSCO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,44,2018-01-10,477151.43653628,2132251.811495,21:20,8040576,13597938,TLALPAN,Masculino,FALSE,-99.2174597136287,19.2838697077182,pgj
160,VICTIMA,MARAVILLAS,INDUSTRIAL VALLEJO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,23,2018-01-11,481662.72102515,2157002.7417469,08:00,8040623,13598133,AZCAPOTZALCO,Femenino,FALSE,-99.1747626371283,19.5075962080559,pgj
161,VICTIMA Y DENUNCIANTE,RIO LERMA,CUAUHTÉMOC,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,62,2018-01-11,482234.24638781,2148232.640271,06:30,8040626,13598153,CUAUHTEMOC,Masculino,FALSE,-99.1692334782201,19.4283443592317,pgj
162,VICTIMA,AV. MEXICO,SAN GREGORIO ATLAPULCO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,12,2018-01-11,494734.03500752,2128817.1136679,07:00,8040638,13598190,XOCHIMILCO,Femenino,FALSE,-99.0501091712425,19.2529514419109,pgj
163,VICTIMA Y DENUNCIANTE,CALZ. IGNACIO ZARAGOZA,AGRÍCOLA PANTITLAN,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,20,2018-01-11,493304.03407879,2145251.0132592,08:30,8040641,13598195,IZTACALCO,Masculino,FALSE,-99.0637741865718,19.4014662524449,pgj
164,VICTIMA,AV. JOSÉ MARÍA CASTORENA,SAN JOSÉ DE LOS CEDROS,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,27,2018-01-11,469615.91469801,2140860.747049,08:25,8040663,13598238,CUAJIMALPA DE MORELOS,Femenino,FALSE,-99.2893148550622,19.3615714005916,pgj
165,VICTIMA,EJE  5 SUR,CENTRAL DE ABASTO,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,24,2018-01-11,491188.56280247,2142875.1586801,01:05,8040922,13598871,IZTAPALAPA,Femenino,FALSE,-99.0839114890939,19.3799867765208,pgj
166,VICTIMA,CORUÑA,VIADUCTO PIEDAD,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,34,2018-01-11,486236.32679507,2145134.8529207,15:50,8041072,13599206,IZTACALCO,Masculino,FALSE,-99.1310879999999,19.4003803998337,pgj
167,LESIONADO,CORUÑA,VIADUCTO PIEDAD,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,35,2018-01-11,486236.32679507,2145134.8529207,15:50,8041072,13678955,IZTACALCO,Masculino,FALSE,-99.1310879999999,19.4003803998337,pgj
168,VICTIMA Y DENUNCIANTE,PASEO DE LOS LAURELES,BOSQUES DE LAS LOMAS,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,45,2018-01-11,473000.27705037,2143651.7918092,14:35,8041079,13599229,CUAJIMALPA DE MORELOS,Masculino,FALSE,-99.2571290462008,19.3868430535026,pgj
169,NA,EJE CENTRAL LAZARO CARDENAS,AMPLIACIÓN PANAMERICANA,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-05,485201.02921525,2153845.289514,06:30,8041094,NA,GUSTAVO A MADERO,NA,FALSE,-99.141016316059,19.4790911976659,pgj
170,VICTIMA,ANILLO PERIFERICO,FUENTES DEL PEDREGAL,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,NA,2018-01-11,477871.43598455,2134740.9853634,17:00,8041153,13599395,TLALPAN,Masculino,FALSE,-99.2106359793675,19.3063732322298,pgj
171,NA,PERIFERICO,AMPLIACIÓN DANIEL GARZA,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,NA,2018-01-09,479672.20547335,2145923.6404318,19:38,8041192,NA,MIGUEL HIDALGO,NA,FALSE,-99.1936142269999,19.4074530258337,pgj
172,VICTIMA,AVENIDA TLAHUAC,SANTA ISABEL INDUSTRIAL,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,53,2018-01-11,488777.9747582,2139495.6560333,16:45,8041207,13599491,IZTAPALAPA,Femenino,FALSE,-99.1068476395471,19.3494331237914,pgj
173,VICTIMA,AV. DEL TALLER,LORENZO BOTURINI,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,24,2018-01-11,486757.1475696,2146588.9112999,17:30,8041235,13599563,VENUSTIANO CARRANZA,Femenino,FALSE,-99.1261377375078,19.4135246173805,pgj
